base_trial_name,session_id,repeat_instance_index,trial_order_position,symmetry_transform
L43,526,0,61,7
L47,526,0,62,7
L52,526,0,63,1
L21,526,0,64,2
L18,526,0,65,3
L74,526,0,66,2
L34,526,0,67,7
L29,526,0,68,5
L40,526,0,69,6
L39,526,0,70,7
L59,526,0,71,4
L15,526,0,72,6
L63,526,0,73,3
L53,526,0,74,0
L26,526,0,75,6
L14,531,0,1,1
L58,531,0,2,2
L61,531,0,3,4
L33,531,0,4,2
L68,531,0,5,4
L30,531,0,6,3
L28,531,0,7,7
L23,531,0,8,3
L12,531,0,9,0
L70,531,0,10,6
L57,531,0,11,7
L45,531,0,12,5
L49,531,0,13,1
L53,531,0,14,2
L51,531,0,15,3
L27,531,0,16,7
L46,531,0,17,6
L34,531,0,18,1
L66,531,0,19,7
L5,531,0,20,3
L41,531,0,21,2
L7,531,0,22,6
L8,531,0,23,6
L3,531,0,24,7
L10,531,0,25,6
L22,531,0,26,7
L56,531,0,27,5
L19,531,0,28,3
L59,531,0,29,6
L40,531,0,30,0
L21,531,0,31,4
L62,531,0,32,3
L67,531,0,33,4
L17,531,0,34,6
L60,531,0,35,5
L42,531,0,36,4
L72,531,0,37,3
L44,531,0,38,2
L26,531,0,39,0
L20,531,0,40,1
L29,531,0,41,7
L38,531,0,42,2
L1,531,0,43,3
L74,531,0,44,4
L63,531,0,45,5
L73,531,0,46,5
L13,531,0,47,7
L39,531,0,48,1
L47,531,0,49,1
L50,531,0,50,0
L9,531,0,51,6
L37,531,0,52,1
L69,531,0,53,3
L52,531,0,54,3
L36,531,0,55,1
L15,531,0,56,0
L48,531,0,57,5
L6,531,0,58,7
L2,531,0,59,6
L75,531,0,60,0
L43,531,0,61,1
L4,531,0,62,1
L25,531,0,63,6
L11,531,0,64,7
L18,531,0,65,5
L65,531,0,66,4
L71,531,0,67,7
L55,531,0,68,0
L31,531,0,69,5
L32,531,0,70,2
L54,531,0,71,4
L35,531,0,72,3
L16,531,0,73,0
L64,531,0,74,6
L24,531,0,75,1
L34,532,0,1,2
L67,532,0,2,5
L13,532,0,3,0
L54,532,0,4,5
L46,532,0,5,7
L58,532,0,6,3
L50,532,0,7,1
L62,532,0,8,4
L3,532,0,9,0
L19,532,0,10,4
L4,532,0,11,2
L47,532,0,12,2
L61,532,0,13,5
L6,532,0,14,0
L63,532,0,15,6
L60,532,0,16,6
L65,532,0,17,5
L33,532,0,18,3
L7,532,0,19,7
L51,532,0,20,4
L49,532,0,21,2
L36,532,0,22,2
L55,532,0,23,1
L32,532,0,24,3
L30,532,0,25,4
L11,532,0,26,0
L31,532,0,27,6
L27,532,0,28,0
L42,532,0,29,5
L38,532,0,30,3
L66,532,0,31,0
L69,532,0,32,4
L74,532,0,33,5
L70,532,0,34,7
L28,532,0,35,0
L71,532,0,36,0
L41,532,0,37,3
L8,532,0,38,7
L15,532,0,39,1
L73,532,0,40,6
L21,532,0,41,5
L39,532,0,42,2
L1,532,0,43,4
L43,532,0,44,2
L17,532,0,45,7
L25,532,0,46,7
L59,532,0,47,7
L35,532,0,48,4
L23,532,0,49,4
L72,532,0,50,4
L48,532,0,51,6
L10,532,0,52,7
L14,532,0,53,2
L37,532,0,54,2
L44,532,0,55,3
L24,532,0,56,2
L2,532,0,57,7
L53,532,0,58,3
L9,532,0,59,7
L40,532,0,60,1
L57,532,0,61,0
L56,532,0,62,6
L16,532,0,63,1
L52,532,0,64,4
L29,532,0,65,0
L20,532,0,66,2
L26,532,0,67,1
L18,532,0,68,6
L22,532,0,69,0
L68,532,0,70,5
L12,532,0,71,1
L45,532,0,72,6
L75,532,0,73,1
L5,532,0,74,4
L64,532,0,75,7
L42,533,0,1,6
L29,533,0,2,1
L75,533,0,3,2
L43,533,0,4,3
L53,533,0,5,4
L5,533,0,6,5
L39,533,0,7,3
L31,533,0,8,7
L52,533,0,9,5
L36,533,0,10,3
L40,533,0,11,2
L6,533,0,12,1
L68,533,0,13,6
L54,533,0,14,6
L44,533,0,15,4
L49,533,0,16,3
L13,533,0,17,1
L66,533,0,18,1
L20,533,0,19,3
L33,533,0,20,4
L19,533,0,21,5
L63,533,0,22,7
L47,533,0,23,3
L21,533,0,24,6
L61,533,0,25,6
L2,533,0,26,0
L28,533,0,27,1
L46,533,0,28,0
L9,533,0,29,0
L24,533,0,30,3
L23,533,0,31,5
L37,533,0,32,3
L8,533,0,33,0
L22,533,0,34,1
L12,533,0,35,2
L65,533,0,36,6
L4,533,0,37,3
L26,533,0,38,2
L56,533,0,39,7
L3,533,0,40,1
L55,533,0,41,2
L17,533,0,42,0
L30,533,0,43,5
L34,533,0,44,3
L45,533,0,45,7
L50,533,0,46,2
L57,533,0,47,1
L51,533,0,48,5
L71,533,0,49,1
L67,533,0,50,6
L27,533,0,51,1
L69,533,0,52,5
L58,533,0,53,4
L64,533,0,54,0
L1,533,0,55,5
L70,533,0,56,0
L41,533,0,57,4
L59,533,0,58,0
L72,533,0,59,5
L74,533,0,60,6
L48,533,0,61,7
L38,533,0,62,4
L10,533,0,63,0
L18,533,0,64,7
L11,533,0,65,1
L73,533,0,66,7
L62,533,0,67,5
L7,533,0,68,0
L15,533,0,69,2
L25,533,0,70,0
L60,533,0,71,7
L14,533,0,72,3
L16,533,0,73,2
L32,533,0,74,4
L35,533,0,75,5
L3,534,0,1,2
L67,534,0,2,7
L21,534,0,3,7
L31,534,0,4,0
L53,534,0,5,5
L58,534,0,6,5
L13,534,0,7,2
L11,534,0,8,2
L41,534,0,9,5
L48,534,0,10,0
L30,534,0,11,6
L28,534,0,12,2
L17,534,0,13,1
L12,534,0,14,3
L23,534,0,15,6
L44,534,0,16,5
L74,534,0,17,7
L49,534,0,18,4
L10,534,0,19,1
L9,534,0,20,1
L59,534,0,21,1
L27,534,0,22,2
L6,534,0,23,2
L33,534,0,24,5
L18,534,0,25,0
L43,534,0,26,4
L71,534,0,27,2
L51,534,0,28,6
L70,534,0,29,1
L62,534,0,30,6
L68,534,0,31,7
L38,534,0,32,5
L29,534,0,33,2
L16,534,0,34,3
L73,534,0,35,0
L24,534,0,36,4
L45,534,0,37,0
L61,534,0,38,7
L34,534,0,39,4
L40,534,0,40,3
L46,534,0,41,1
L39,534,0,42,4
L2,534,0,43,1
L63,534,0,44,0
L22,534,0,45,2
L25,534,0,46,1
L14,534,0,47,4
L5,534,0,48,6
L42,534,0,49,7
L15,534,0,50,3
L72,534,0,51,6
L56,534,0,52,0
L55,534,0,53,3
L65,534,0,54,7
L75,534,0,55,3
L52,534,0,56,6
L7,534,0,57,1
L50,534,0,58,3
L4,534,0,59,4
L8,534,0,60,1
L35,534,0,61,6
L20,534,0,62,4
L26,534,0,63,3
L47,534,0,64,4
L54,534,0,65,7
L37,534,0,66,4
L19,534,0,67,6
L36,534,0,68,4
L1,534,0,69,6
L32,534,0,70,5
L57,534,0,71,2
L60,534,0,72,0
L69,534,0,73,6
L64,534,0,74,1
L66,534,0,75,2
L64,537,0,1,4
L52,537,0,2,1
L23,537,0,3,1
L43,537,0,4,7
L44,537,0,5,0
L34,537,0,6,7
L9,537,0,7,4
L51,537,0,8,1
L25,537,0,9,4
L61,537,0,10,2
L32,537,0,11,0
L37,537,0,12,7
L55,537,0,13,6
L66,537,0,14,5
L14,537,0,15,7
L68,537,0,16,2
L36,537,0,17,7
L17,537,0,18,4
L16,537,0,19,6
L4,537,0,20,7
L27,537,0,21,5
L38,537,0,22,0
L69,537,0,23,1
L74,537,0,24,2
L18,537,0,25,3
L26,537,0,26,6
L12,537,0,27,6
L3,537,0,28,5
L75,537,0,29,6
L50,537,0,30,6
L13,537,0,31,5
L48,537,0,32,3
L40,537,0,33,6
L56,537,0,34,3
L39,537,0,35,7
L19,537,0,36,1
L6,537,0,37,5
L22,537,0,38,5
L35,537,0,39,1
L29,537,0,40,5
L30,537,0,41,1
L28,537,0,42,5
L60,537,0,43,3
L62,537,0,44,1
L67,537,0,45,2
L8,537,0,46,4
L71,537,0,47,5
L15,537,0,48,6
L65,537,0,49,2
L58,537,0,50,0
L72,537,0,51,1
L47,537,0,52,7
L24,537,0,53,7
L41,537,0,54,0
L2,537,0,55,4
L70,537,0,56,4
L46,537,0,57,4
L31,537,0,58,3
L49,537,0,59,7
L7,537,0,60,4
L21,537,0,61,2
L10,537,0,62,4
L57,537,0,63,5
L53,537,0,64,0
L73,537,0,65,3
L63,537,0,66,3
L33,537,0,67,0
L20,537,0,68,7
L54,537,0,69,2
L5,537,0,70,1
L11,537,0,71,5
L42,537,0,72,2
L59,537,0,73,4
L1,537,0,74,1
L45,537,0,75,3
L72,538,0,1,2
L39,538,0,2,0
L24,538,0,3,0
L48,538,0,4,4
L71,538,0,5,6
L7,538,0,6,5
L49,538,0,7,0
L10,538,0,8,5
L12,538,0,9,7
L22,538,0,10,6
L28,538,0,11,6
L14,538,0,12,0
L16,538,0,13,7
L3,538,0,14,6
L4,538,0,15,0
L50,538,0,16,7
L6,538,0,17,6
L62,538,0,18,2
L41,538,0,19,1
L55,538,0,20,7
L66,538,0,21,6
L25,538,0,22,5
L70,538,0,23,5
L38,538,0,24,1
L63,538,0,25,4
L33,538,0,26,1
L57,538,0,27,6
L1,538,0,28,2
L42,538,0,29,3
L2,538,0,30,5
L64,538,0,31,5
L30,538,0,32,2
L15,538,0,33,7
L67,538,0,34,3
L8,538,0,35,5
L18,538,0,36,4
L13,538,0,37,6
L46,538,0,38,5
L44,538,0,39,1
L47,538,0,40,0
L21,538,0,41,3
L52,538,0,42,2
L73,538,0,43,4
L69,538,0,44,2
L59,538,0,45,5
L51,538,0,46,2
L61,538,0,47,3
L58,538,0,48,1
L37,538,0,49,0
L65,538,0,50,3
L27,538,0,51,6
L29,538,0,52,6
L26,538,0,53,7
L11,538,0,54,6
L40,538,0,55,7
L75,538,0,56,7
L20,538,0,57,0
L60,538,0,58,4
L45,538,0,59,4
L34,538,0,60,0
L19,538,0,61,2
L74,538,0,62,3
L17,538,0,63,5
L23,538,0,64,2
L9,538,0,65,5
L56,538,0,66,4
L36,538,0,67,0
L53,538,0,68,1
L35,538,0,69,2
L43,538,0,70,0
L54,538,0,71,3
L31,538,0,72,4
L32,538,0,73,1
L68,538,0,74,3
L5,538,0,75,2
L28,539,0,1,7
L73,539,0,2,5
L43,539,0,3,1
L53,539,0,4,2
L16,539,0,5,0
L32,539,0,6,2
L37,539,0,7,1
L2,539,0,8,6
L68,539,0,9,4
L5,539,0,10,3
L75,539,0,11,0
L36,539,0,12,1
L35,539,0,13,3
L54,539,0,14,4
L50,539,0,15,0
L49,539,0,16,1
L14,539,0,17,1
L65,539,0,18,4
L71,539,0,19,7
L38,539,0,20,2
L66,539,0,21,7
L8,539,0,22,6
L7,539,0,23,6
L1,539,0,24,3
L47,539,0,25,1
L33,539,0,26,2
L4,539,0,27,1
L25,539,0,28,6
L61,539,0,29,4
L9,539,0,30,6
L52,539,0,31,3
L10,539,0,32,6
L62,539,0,33,3
L51,539,0,34,3
L6,539,0,35,7
L67,539,0,36,4
L48,539,0,37,5
L13,539,0,38,7
L56,539,0,39,5
L41,539,0,40,2
L74,539,0,41,4
L30,539,0,42,3
L59,539,0,43,6
L57,539,0,44,7
L70,539,0,45,6
L26,539,0,46,0
L55,539,0,47,0
L42,539,0,48,4
L22,539,0,49,7
L60,539,0,50,5
L44,539,0,51,2
L39,539,0,52,1
L72,539,0,53,3
L29,539,0,54,7
L11,539,0,55,7
L12,539,0,56,0
L17,539,0,57,6
L18,539,0,58,5
L20,539,0,59,1
L45,539,0,60,5
L58,539,0,61,2
L31,539,0,62,5
L34,539,0,63,1
L21,539,0,64,4
L23,539,0,65,3
L19,539,0,66,3
L64,539,0,67,6
L24,539,0,68,1
L40,539,0,69,0
L3,539,0,70,7
L69,539,0,71,3
L27,539,0,72,7
L46,539,0,73,6
L15,539,0,74,0
L63,539,0,75,5
L20,540,0,1,2
L28,540,0,2,0
L29,540,0,3,0
L61,540,0,4,5
L27,540,0,5,0
L50,540,0,6,1
L55,540,0,7,1
L34,540,0,8,2
L40,540,0,9,1
L47,540,0,10,2
L65,540,0,11,5
L31,540,0,12,6
L2,540,0,13,7
L22,540,0,14,0
L46,540,0,15,7
L36,540,0,16,2
L62,540,0,17,4
L23,540,0,18,4
L3,540,0,19,0
L5,540,0,20,4
L56,540,0,21,6
L64,540,0,22,7
L63,540,0,23,6
L16,540,0,24,1
L43,540,0,25,2
L45,540,0,26,6
L10,540,0,27,7
L15,540,0,28,1
L54,540,0,29,5
L71,540,0,30,0
L73,540,0,31,6
L21,540,0,32,5
L6,540,0,33,0
L25,540,0,34,7
L32,540,0,35,3
L60,540,0,36,6
L9,540,0,37,7
L17,540,0,38,7
L14,540,0,39,2
L12,540,0,40,1
L13,540,0,41,0
L4,540,0,42,2
L30,540,0,43,4
L74,540,0,44,5
L8,540,0,45,7
L19,540,0,46,4
L37,540,0,47,2
L42,540,0,48,5
L38,540,0,49,3
L58,540,0,50,3
L11,540,0,51,0
L35,540,0,52,4
L7,540,0,53,7
L59,540,0,54,7
L41,540,0,55,3
L57,540,0,56,0
L39,540,0,57,2
L66,540,0,58,0
L33,540,0,59,3
L52,540,0,60,4
L48,540,0,61,6
L69,540,0,62,4
L24,540,0,63,2
L70,540,0,64,7
L53,540,0,65,3
L67,540,0,66,5
L51,540,0,67,4
L68,540,0,68,5
L49,540,0,69,2
L26,540,0,70,1
L1,540,0,71,4
L44,540,0,72,3
L72,540,0,73,4
L75,540,0,74,1
L18,540,0,75,6
L43,541,0,1,3
L21,541,0,2,6
L53,541,0,3,4
L69,541,0,4,5
L25,541,0,5,0
L68,541,0,6,6
L9,541,0,7,0
L74,541,0,8,6
L27,541,0,9,1
L59,541,0,10,0
L38,541,0,11,4
L7,541,0,12,0
L12,541,0,13,2
L45,541,0,14,7
L29,541,0,15,1
L61,541,0,16,6
L11,541,0,17,1
L51,541,0,18,5
L10,541,0,19,0
L47,541,0,20,3
L24,541,0,21,3
L35,541,0,22,5
L15,541,0,23,2
L3,541,0,24,1
L57,541,0,25,1
L32,541,0,26,4
L63,541,0,27,7
L64,541,0,28,0
L55,541,0,29,2
L22,541,0,30,1
L44,541,0,31,4
L70,541,0,32,0
L66,541,0,33,1
L13,541,0,34,1
L4,541,0,35,3
L34,541,0,36,3
L5,541,0,37,5
L37,541,0,38,3
L65,541,0,39,6
L52,541,0,40,5
L36,541,0,41,3
L28,541,0,42,1
L75,541,0,43,2
L8,541,0,44,0
L56,541,0,45,7
L19,541,0,46,5
L31,541,0,47,7
L62,541,0,48,5
L58,541,0,49,4
L26,541,0,50,2
L39,541,0,51,3
L48,541,0,52,7
L54,541,0,53,6
L2,541,0,54,0
L23,541,0,55,5
L40,541,0,56,2
L60,541,0,57,7
L6,541,0,58,1
L73,541,0,59,7
L50,541,0,60,2
L71,541,0,61,1
L67,541,0,62,6
L72,541,0,63,5
L33,541,0,64,4
L41,541,0,65,4
L49,541,0,66,3
L18,541,0,67,7
L16,541,0,68,2
L1,541,0,69,5
L20,541,0,70,3
L30,541,0,71,5
L17,541,0,72,0
L46,541,0,73,0
L42,541,0,74,6
L14,541,0,75,3
L30,542,0,1,3
L69,542,0,2,3
L33,542,0,3,2
L3,542,0,4,7
L35,542,0,5,3
L23,542,0,6,3
L75,542,0,7,0
L1,542,0,8,3
L38,542,0,9,2
L46,542,0,10,6
L36,542,0,11,1
L74,542,0,12,4
L10,542,0,13,6
L9,542,0,14,6
L14,542,0,15,1
L13,542,0,16,7
L15,542,0,17,0
L16,542,0,18,0
L39,542,0,19,1
L8,542,0,20,6
L21,542,0,21,4
L41,542,0,22,2
L5,542,0,23,3
L71,542,0,24,7
L6,542,0,25,7
L60,542,0,26,5
L22,542,0,27,7
L65,542,0,28,4
L62,542,0,29,3
L51,542,0,30,3
L19,542,0,31,3
L25,542,0,32,6
L26,542,0,33,0
L47,542,0,34,1
L70,542,0,35,6
L27,542,0,36,7
L63,542,0,37,5
L68,542,0,38,4
L58,542,0,39,2
L29,542,0,40,7
L4,542,0,41,1
L17,542,0,42,6
L72,542,0,43,3
L48,542,0,44,5
L44,542,0,45,2
L24,542,0,46,1
L12,542,0,47,0
L61,542,0,48,4
L2,542,0,49,6
L43,542,0,50,1
L59,542,0,51,6
L56,542,0,52,5
L64,542,0,53,6
L20,542,0,54,1
L54,542,0,55,4
L40,542,0,56,0
L49,542,0,57,1
L34,542,0,58,1
L55,542,0,59,0
L7,542,0,60,6
L57,542,0,61,7
L67,542,0,62,4
L66,542,0,63,7
L52,542,0,64,3
L18,542,0,65,5
L42,542,0,66,4
L11,542,0,67,7
L45,542,0,68,5
L50,542,0,69,0
L73,542,0,70,5
L53,542,0,71,2
L28,542,0,72,7
L37,542,0,73,1
L32,542,0,74,2
L31,542,0,75,5
L66,544,0,1,2
L72,544,0,2,6
L64,544,0,3,1
L74,544,0,4,7
L1,544,0,5,6
L40,544,0,6,3
L3,544,0,7,2
L69,544,0,8,6
L35,544,0,9,6
L56,544,0,10,0
L2,544,0,11,1
L43,544,0,12,4
L24,544,0,13,4
L16,544,0,14,3
L70,544,0,15,1
L41,544,0,16,5
L53,544,0,17,5
L15,544,0,18,3
L23,544,0,19,6
L75,544,0,20,3
L32,544,0,21,5
L52,544,0,22,6
L51,544,0,23,6
L30,544,0,24,6
L44,544,0,25,5
L26,544,0,26,3
L33,544,0,27,5
L4,544,0,28,4
L63,544,0,29,0
L65,544,0,30,7
L31,544,0,31,0
L34,544,0,32,4
L6,544,0,33,2
L7,544,0,34,1
L36,544,0,35,4
L8,544,0,36,1
L20,544,0,37,4
L49,544,0,38,4
L11,544,0,39,2
L21,544,0,40,7
L18,544,0,41,0
L38,544,0,42,5
L17,544,0,43,1
L46,544,0,44,1
L55,544,0,45,3
L14,544,0,46,4
L45,544,0,47,0
L10,544,0,48,1
L59,544,0,49,1
L58,544,0,50,5
L71,544,0,51,2
L25,544,0,52,1
L54,544,0,53,7
L68,544,0,54,7
L27,544,0,55,2
L29,544,0,56,2
L50,544,0,57,3
L22,544,0,58,2
L9,544,0,59,1
L42,544,0,60,7
L57,544,0,61,2
L48,544,0,62,0
L67,544,0,63,7
L19,544,0,64,6
L28,544,0,65,2
L5,544,0,66,6
L13,544,0,67,2
L37,544,0,68,4
L47,544,0,69,4
L62,544,0,70,6
L61,544,0,71,7
L60,544,0,72,0
L73,544,0,73,0
L39,544,0,74,4
L12,544,0,75,3
L5,546,0,1,0
L32,546,0,2,7
L63,546,0,3,2
L29,546,0,4,4
L15,546,0,5,5
L14,546,0,6,6
L65,546,0,7,1
L34,546,0,8,6
L60,546,0,9,2
L45,546,0,10,2
L18,546,0,11,2
L10,546,0,12,3
L35,546,0,13,0
L55,546,0,14,5
L61,546,0,15,1
L3,546,0,16,4
L58,546,0,17,7
L52,546,0,18,0
L17,546,0,19,3
L28,546,0,20,4
L31,546,0,21,2
L44,546,0,22,7
L70,546,0,23,3
L72,546,0,24,0
L50,546,0,25,5
L2,546,0,26,3
L51,546,0,27,0
L62,546,0,28,0
L6,546,0,29,4
L64,546,0,30,3
L30,546,0,31,0
L56,546,0,32,2
L27,546,0,33,4
L20,546,0,34,6
L38,546,0,35,7
L26,546,0,36,5
L46,546,0,37,3
L75,546,0,38,5
L73,546,0,39,2
L66,546,0,40,4
L16,546,0,41,5
L19,546,0,42,0
L1,546,0,43,0
L25,546,0,44,3
L59,546,0,45,3
L43,546,0,46,6
L40,546,0,47,5
L41,546,0,48,7
L22,546,0,49,4
L11,546,0,50,4
L37,546,0,51,6
L24,546,0,52,6
L53,546,0,53,7
L69,546,0,54,0
L7,546,0,55,3
L23,546,0,56,0
L49,546,0,57,6
L54,546,0,58,1
L13,546,0,59,4
L36,546,0,60,6
L8,546,0,61,3
L4,546,0,62,6
L33,546,0,63,7
L71,546,0,64,4
L39,546,0,65,6
L9,546,0,66,3
L47,546,0,67,6
L57,546,0,68,4
L42,546,0,69,1
L74,546,0,70,1
L68,546,0,71,1
L48,546,0,72,2
L12,546,0,73,5
L21,546,0,74,1
L67,546,0,75,1
L71,548,0,1,6
L26,548,0,2,7
L50,548,0,3,7
L69,548,0,4,2
L70,548,0,5,5
L4,548,0,6,0
L53,548,0,7,1
L63,548,0,8,4
L49,548,0,9,0
L41,548,0,10,1
L38,548,0,11,1
L30,548,0,12,2
L66,548,0,13,6
L72,548,0,14,2
L20,548,0,15,0
L31,548,0,16,4
L1,548,0,17,2
L18,548,0,18,4
L51,548,0,19,2
L37,548,0,20,0
L40,548,0,21,7
L29,548,0,22,6
L44,548,0,23,1
L12,548,0,24,7
L23,548,0,25,2
L61,548,0,26,3
L59,548,0,27,5
L17,548,0,28,5
L46,548,0,29,5
L35,548,0,30,2
L75,548,0,31,7
L34,548,0,32,0
L33,548,0,33,1
L8,548,0,34,5
L42,548,0,35,3
L55,548,0,36,7
L62,548,0,37,2
L52,548,0,38,2
L10,548,0,39,5
L57,548,0,40,6
L24,548,0,41,0
L32,548,0,42,1
L27,548,0,43,6
L68,548,0,44,3
L16,548,0,45,7
L73,548,0,46,4
L45,548,0,47,4
L64,548,0,48,5
L5,548,0,49,2
L21,548,0,50,3
L11,548,0,51,6
L6,548,0,52,6
L9,548,0,53,5
L13,548,0,54,6
L36,548,0,55,0
L3,548,0,56,6
L14,548,0,57,0
L19,548,0,58,2
L22,548,0,59,6
L15,548,0,60,7
L56,548,0,61,4
L7,548,0,62,5
L74,548,0,63,3
L48,548,0,64,4
L28,548,0,65,6
L2,548,0,66,5
L58,548,0,67,1
L39,548,0,68,0
L60,548,0,69,4
L25,548,0,70,5
L67,548,0,71,3
L54,548,0,72,3
L65,548,0,73,3
L43,548,0,74,0
L47,548,0,75,0
L18,550,0,1,6
L30,550,0,2,4
L17,550,0,3,7
L45,550,0,4,6
L10,550,0,5,7
L34,550,0,6,2
L63,550,0,7,6
L64,550,0,8,7
L48,550,0,9,6
L59,550,0,10,7
L2,550,0,11,7
L32,550,0,12,3
L57,550,0,13,0
L50,550,0,14,1
L14,550,0,15,2
L54,550,0,16,5
L38,550,0,17,3
L26,550,0,18,1
L27,550,0,19,0
L35,550,0,20,4
L39,550,0,21,2
L75,550,0,22,1
L46,550,0,23,7
L12,550,0,24,1
L22,550,0,25,0
L65,550,0,26,5
L8,550,0,27,7
L52,550,0,28,4
L51,550,0,29,4
L1,550,0,30,4
L71,550,0,31,0
L42,550,0,32,5
L60,550,0,33,6
L66,550,0,34,0
L23,550,0,35,4
L21,550,0,36,5
L69,550,0,37,4
L33,550,0,38,3
L47,550,0,39,2
L3,550,0,40,0
L9,550,0,41,7
L72,550,0,42,4
L20,550,0,43,2
L15,550,0,44,1
L67,550,0,45,5
L73,550,0,46,6
L11,550,0,47,0
L24,550,0,48,2
L55,550,0,49,1
L36,550,0,50,2
L70,550,0,51,7
L16,550,0,52,1
L28,550,0,53,0
L25,550,0,54,7
L13,550,0,55,0
L31,550,0,56,6
L74,550,0,57,5
L58,550,0,58,3
L56,550,0,59,6
L61,550,0,60,5
L62,550,0,61,4
L19,550,0,62,4
L7,550,0,63,7
L4,550,0,64,2
L44,550,0,65,3
L5,550,0,66,4
L41,550,0,67,3
L40,550,0,68,1
L29,550,0,69,0
L68,550,0,70,5
L43,550,0,71,2
L37,550,0,72,2
L6,550,0,73,0
L49,550,0,74,2
L53,550,0,75,3
L13,552,0,1,2
L64,552,0,2,1
L21,552,0,3,7
L49,552,0,4,4
L25,552,0,5,1
L46,552,0,6,1
L12,552,0,7,3
L27,552,0,8,2
L65,552,0,9,7
L63,552,0,10,0
L68,552,0,11,7
L66,552,0,12,2
L50,552,0,13,3
L22,552,0,14,2
L30,552,0,15,6
L16,552,0,16,3
L73,552,0,17,0
L15,552,0,18,3
L14,552,0,19,4
L1,552,0,20,6
L8,552,0,21,1
L62,552,0,22,6
L29,552,0,23,2
L20,552,0,24,4
L75,552,0,25,3
L28,552,0,26,2
L45,552,0,27,0
L74,552,0,28,7
L2,552,0,29,1
L5,552,0,30,6
L24,552,0,31,4
L41,552,0,32,5
L7,552,0,33,1
L56,552,0,34,0
L40,552,0,35,3
L26,552,0,36,3
L33,552,0,37,5
L53,552,0,38,5
L58,552,0,39,5
L42,552,0,40,7
L52,552,0,41,6
L19,552,0,42,6
L59,552,0,43,1
L10,552,0,44,1
L54,552,0,45,7
L55,552,0,46,3
L6,552,0,47,2
L43,552,0,48,4
L39,552,0,49,4
L48,552,0,50,0
L57,552,0,51,2
L37,552,0,52,4
L4,552,0,53,4
L23,552,0,54,6
L60,552,0,55,0
L36,552,0,56,4
L9,552,0,57,1
L32,552,0,58,5
L3,552,0,59,2
L31,552,0,60,0
L61,552,0,61,7
L69,552,0,62,6
L18,552,0,63,0
L67,552,0,64,7
L38,552,0,65,5
L35,552,0,66,6
L34,552,0,67,4
L17,552,0,68,1
L72,552,0,69,6
L11,552,0,70,2
L44,552,0,71,5
L51,552,0,72,6
L70,552,0,73,1
L47,552,0,74,4
L71,552,0,75,2
L68,554,0,1,1
L22,554,0,2,4
L63,554,0,3,2
L15,554,0,4,5
L74,554,0,5,1
L52,554,0,6,0
L13,554,0,7,4
L38,554,0,8,7
L24,554,0,9,6
L12,554,0,10,5
L73,554,0,11,2
L33,554,0,12,7
L2,554,0,13,3
L55,554,0,14,5
L56,554,0,15,2
L61,554,0,16,1
L46,554,0,17,3
L59,554,0,18,3
L62,554,0,19,0
L49,554,0,20,6
L26,554,0,21,5
L60,554,0,22,2
L10,554,0,23,3
L58,554,0,24,7
L5,554,0,25,0
L17,554,0,26,3
L50,554,0,27,5
L27,554,0,28,4
L7,554,0,29,3
L69,554,0,30,0
L47,554,0,31,6
L54,554,0,32,1
L75,554,0,33,5
L29,554,0,34,4
L36,554,0,35,6
L31,554,0,36,2
L48,554,0,37,2
L9,554,0,38,3
L44,554,0,39,7
L35,554,0,40,0
L19,554,0,41,0
L8,554,0,42,3
L53,554,0,43,7
L14,554,0,44,6
L1,554,0,45,0
L71,554,0,46,4
L51,554,0,47,0
L28,554,0,48,4
L42,554,0,49,1
L18,554,0,50,2
L64,554,0,51,3
L43,554,0,52,6
L23,554,0,53,0
L45,554,0,54,2
L16,554,0,55,5
L37,554,0,56,6
L6,554,0,57,4
L11,554,0,58,4
L40,554,0,59,5
L30,554,0,60,0
L32,554,0,61,7
L39,554,0,62,6
L65,554,0,63,1
L25,554,0,64,3
L20,554,0,65,6
L41,554,0,66,7
L21,554,0,67,1
L3,554,0,68,4
L34,554,0,69,6
L4,554,0,70,6
L67,554,0,71,1
L57,554,0,72,4
L70,554,0,73,3
L66,554,0,74,4
L72,554,0,75,0
