base_trial_name,session_id,repeat_instance_index,trial_order_position,symmetry_transform
T5B,238,0,48,2
T13,238,0,49,6
T15,238,0,50,6
T5E,238,0,51,5
T9,238,3,52,2
T4E,238,0,53,4
T24,238,0,54,6
T5A,238,0,55,1
T4F,238,0,56,5
T26,238,0,57,1
T11,238,3,58,7
T10,238,3,59,7
T21,238,0,60,6
T6C,238,0,61,6
T34,238,0,62,3
T23,238,0,63,6
T2D,238,0,64,1
T28,238,0,65,3
T3B,238,0,66,7
T9,238,4,67,3
T12,238,0,68,0
T1D,238,0,69,3
T7D,238,0,70,1
T33,238,0,71,3
T1C,238,0,72,2
T11,238,4,73,0
T10,238,4,74,0
T1B,239,0,1,2
T18,239,0,2,7
T13,239,0,3,7
T6C,239,0,4,7
T12,239,0,5,1
T2A,239,0,6,7
T7D,239,0,7,2
T11,239,0,8,5
T1D,239,0,9,4
T9,239,0,10,0
T3B,239,0,11,0
T10,239,0,12,5
T4B,239,0,13,2
T4D,239,0,14,4
T25,239,0,15,2
T3D,239,0,16,2
T2C,239,0,17,1
T8D,239,0,18,6
T7A,239,0,19,7
T5A,239,0,20,2
T2B,239,0,21,0
T4C,239,0,22,3
T11,239,1,23,6
T26,239,0,24,2
T9,239,1,25,1
T27,239,0,26,2
T10,239,1,27,6
T5B,239,0,28,3
T8B,239,0,29,4
T14,239,0,30,0
T1A,239,0,31,1
T2D,239,0,32,2
T21,239,0,33,7
T3C,239,0,34,1
T5D,239,0,35,5
T6B,239,0,36,6
T19,239,0,37,5
T11,239,2,38,7
T22,239,0,39,2
T9,239,2,40,2
T7B,239,0,41,0
T10,239,2,42,7
T15,239,0,43,7
T33,239,0,44,4
T4F,239,0,45,6
T20,239,0,46,4
T6A,239,0,47,5
T5E,239,0,48,6
T28,239,0,49,4
T1C,239,0,50,3
T17,239,0,51,4
T4A,239,0,52,1
T11,239,3,53,0
T24,239,0,54,7
T9,239,3,55,3
T29,239,0,56,7
T10,239,3,57,0
T16,239,0,58,2
T23,239,0,59,7
T4E,239,0,60,5
T7C,239,0,61,1
T30,239,0,62,7
T5C,239,0,63,4
T34,239,0,64,4
T6D,239,0,65,0
T8C,239,0,66,5
T3A,239,0,67,7
T11,239,4,68,1
T8A,239,0,69,3
T9,239,4,70,4
T31,239,0,71,2
T10,239,4,72,1
T5F,239,0,73,7
T32,239,0,74,2
T24,240,0,1,0
T5F,240,0,2,0
T3B,240,0,3,1
T5B,240,0,4,4
T18,240,0,5,0
T23,240,0,6,0
T2B,240,0,7,1
T10,240,0,8,6
T11,240,0,9,6
T27,240,0,10,3
T5D,240,0,11,6
T30,240,0,12,0
T9,240,0,13,1
T8D,240,0,14,7
T5A,240,0,15,3
T25,240,0,16,3
T22,240,0,17,3
T19,240,0,18,6
T28,240,0,19,5
T29,240,0,20,0
T4B,240,0,21,3
T15,240,0,22,0
T10,240,1,23,7
T11,240,1,24,7
T8C,240,0,25,6
T32,240,0,26,3
T17,240,0,27,5
T9,240,1,28,2
T1A,240,0,29,2
T6B,240,0,30,7
T1D,240,0,31,5
T33,240,0,32,5
T4C,240,0,33,4
T3C,240,0,34,2
T14,240,0,35,1
T21,240,0,36,0
T3D,240,0,37,3
T10,240,2,38,0
T11,240,2,39,0
T8B,240,0,40,5
T5E,240,0,41,7
T3A,240,0,42,0
T9,240,2,43,3
T6D,240,0,44,1
T2C,240,0,45,2
T12,240,0,46,2
T16,240,0,47,3
T31,240,0,48,3
T34,240,0,49,5
T26,240,0,50,3
T4D,240,0,51,5
T7A,240,0,52,0
T10,240,3,53,1
T11,240,3,54,1
T13,240,0,55,0
T1B,240,0,56,3
T6C,240,0,57,0
T9,240,3,58,4
T2A,240,0,59,0
T5C,240,0,60,5
T2D,240,0,61,3
T1C,240,0,62,4
T7B,240,0,63,1
T8A,240,0,64,4
T6A,240,0,65,6
T4E,240,0,66,6
T7D,240,0,67,3
T10,240,4,68,2
T11,240,4,69,2
T20,240,0,70,5
T4A,240,0,71,2
T7C,240,0,72,2
T9,240,4,73,5
T4F,240,0,74,7
T16,241,0,1,4
T25,241,0,2,4
T14,241,0,3,2
T8C,241,0,4,7
T33,241,0,5,6
T5C,241,0,6,6
T10,241,0,7,7
T4D,241,0,8,6
T9,241,0,9,2
T5F,241,0,10,1
T3A,241,0,11,1
T5B,241,0,12,5
T4C,241,0,13,5
T11,241,0,14,7
T21,241,0,15,1
T7A,241,0,16,1
T22,241,0,17,4
T31,241,0,18,4
T5E,241,0,19,0
T2D,241,0,20,4
T3C,241,0,21,3
T10,241,1,22,0
T2A,241,0,23,1
T9,241,1,24,3
T19,241,0,25,7
T4F,241,0,26,0
T30,241,0,27,1
T29,241,0,28,1
T11,241,1,29,0
T2B,241,0,30,2
T6B,241,0,31,0
T6A,241,0,32,7
T7D,241,0,33,4
T23,241,0,34,1
T6C,241,0,35,1
T13,241,0,36,1
T10,241,2,37,1
T18,241,0,38,1
T9,241,2,39,4
T1C,241,0,40,5
T5A,241,0,41,4
T4A,241,0,42,3
T15,241,0,43,1
T11,241,2,44,1
T4E,241,0,45,7
T8B,241,0,46,6
T2C,241,0,47,3
T8D,241,0,48,0
T32,241,0,49,4
T3B,241,0,50,2
T34,241,0,51,6
T10,241,3,52,2
T3D,241,0,53,4
T9,241,3,54,5
T7C,241,0,55,3
T12,241,0,56,3
T7B,241,0,57,2
T24,241,0,58,1
T11,241,3,59,2
T28,241,0,60,6
T5D,241,0,61,7
T8A,241,0,62,5
T20,241,0,63,6
T4B,241,0,64,4
T1B,241,0,65,4
T17,241,0,66,6
T10,241,4,67,3
T27,241,0,68,4
T9,241,4,69,6
T1D,241,0,70,6
T26,241,0,71,4
T6D,241,0,72,2
T1A,241,0,73,3
T11,241,4,74,3
T16,242,0,1,5
T11,242,0,2,0
T3B,242,0,3,3
T2A,242,0,4,2
T23,242,0,5,2
T6C,242,0,6,2
T13,242,0,7,2
T3C,242,0,8,4
T7D,242,0,9,5
T10,242,0,10,0
T9,242,0,11,3
T1D,242,0,12,7
T32,242,0,13,5
T3D,242,0,14,5
T8D,242,0,15,1
T4F,242,0,16,1
T11,242,1,17,1
T6D,242,0,18,3
T30,242,0,19,2
T5B,242,0,20,6
T2B,242,0,21,3
T5C,242,0,22,7
T4A,242,0,23,4
T5F,242,0,24,2
T10,242,1,25,1
T9,242,1,26,4
T26,242,0,27,5
T4E,242,0,28,0
T3A,242,0,29,2
T4B,242,0,30,5
T8A,242,0,31,6
T11,242,2,32,2
T29,242,0,33,2
T4C,242,0,34,6
T1C,242,0,35,6
T6B,242,0,36,1
T5A,242,0,37,5
T34,242,0,38,7
T8C,242,0,39,0
T10,242,2,40,2
T9,242,2,41,5
T25,242,0,42,5
T6A,242,0,43,0
T20,242,0,44,7
T28,242,0,45,7
T1A,242,0,46,4
T11,242,3,47,3
T2C,242,0,48,4
T7C,242,0,49,4
T19,242,0,50,0
T31,242,0,51,5
T4D,242,0,52,7
T5E,242,0,53,1
T7B,242,0,54,3
T10,242,3,55,3
T9,242,3,56,6
T17,242,0,57,7
T8B,242,0,58,7
T12,242,0,59,4
T24,242,0,60,2
T18,242,0,61,2
T11,242,4,62,4
T22,242,0,63,5
T27,242,0,64,5
T1B,242,0,65,5
T21,242,0,66,2
T15,242,0,67,2
T2D,242,0,68,5
T33,242,0,69,7
T10,242,4,70,4
T9,242,4,71,7
T5D,242,0,72,0
T7A,242,0,73,2
T14,242,0,74,3
T1D,243,0,1,0
T5D,243,0,2,1
T17,243,0,3,0
T11,243,0,4,1
T3D,243,0,5,6
T2A,243,0,6,3
T12,243,0,7,5
T34,243,0,8,0
T3B,243,0,9,4
T14,243,0,10,4
T9,243,0,11,4
T10,243,0,12,1
T22,243,0,13,6
T7C,243,0,14,5
T5E,243,0,15,2
T3A,243,0,16,3
T23,243,0,17,3
T30,243,0,18,3
T11,243,1,19,2
T7A,243,0,20,3
T2C,243,0,21,5
T5F,243,0,22,3
T4D,243,0,23,0
T8D,243,0,24,2
T31,243,0,25,6
T9,243,1,26,5
T10,243,1,27,2
T7D,243,0,28,6
T4F,243,0,29,2
T29,243,0,30,3
T3C,243,0,31,5
T6D,243,0,32,4
T28,243,0,33,0
T11,243,2,34,3
T32,243,0,35,6
T8B,243,0,36,0
T1C,243,0,37,7
T19,243,0,38,1
T15,243,0,39,3
T25,243,0,40,6
T9,243,2,41,6
T10,243,2,42,3
T18,243,0,43,3
T21,243,0,44,3
T4A,243,0,45,5
T24,243,0,46,3
T2B,243,0,47,4
T16,243,0,48,6
T11,243,3,49,4
T6B,243,0,50,2
T1A,243,0,51,5
T6C,243,0,52,3
T20,243,0,53,0
T13,243,0,54,3
T1B,243,0,55,6
T9,243,3,56,7
T10,243,3,57,4
T2D,243,0,58,6
T5C,243,0,59,0
T33,243,0,60,0
T5B,243,0,61,7
T6A,243,0,62,1
T4E,243,0,63,1
T11,243,4,64,5
T5A,243,0,65,6
T7B,243,0,66,4
T27,243,0,67,6
T8A,243,0,68,7
T4B,243,0,69,6
T26,243,0,70,6
T9,243,4,71,0
T10,243,4,72,5
T4C,243,0,73,7
T8C,243,0,74,1
T6C,244,0,1,4
T5E,244,0,2,3
T21,244,0,3,4
T3D,244,0,4,7
T31,244,0,5,7
T1B,244,0,6,7
T10,244,0,7,2
T9,244,0,8,5
T4D,244,0,9,1
T11,244,0,10,2
T1C,244,0,11,0
T8A,244,0,12,0
T4B,244,0,13,7
T19,244,0,14,2
T29,244,0,15,4
T2A,244,0,16,4
T24,244,0,17,4
T4C,244,0,18,0
T20,244,0,19,1
T6D,244,0,20,5
T8C,244,0,21,2
T10,244,1,22,3
T9,244,1,23,6
T33,244,0,24,1
T11,244,1,25,3
T7A,244,0,26,4
T5F,244,0,27,4
T17,244,0,28,1
T3C,244,0,29,6
T7B,244,0,30,5
T8D,244,0,31,3
T12,244,0,32,6
T2C,244,0,33,6
T32,244,0,34,7
T1D,244,0,35,1
T14,244,0,36,5
T10,244,2,37,4
T9,244,2,38,7
T8B,244,0,39,1
T11,244,2,40,4
T16,244,0,41,7
T3A,244,0,42,4
T6B,244,0,43,3
T4A,244,0,44,6
T7C,244,0,45,6
T13,244,0,46,4
T5C,244,0,47,1
T25,244,0,48,7
T3B,244,0,49,5
T7D,244,0,50,7
T6A,244,0,51,2
T10,244,3,52,5
T9,244,3,53,0
T4F,244,0,54,3
T11,244,3,55,5
T5B,244,0,56,0
T1A,244,0,57,6
T2B,244,0,58,5
T26,244,0,59,7
T23,244,0,60,4
T5A,244,0,61,7
T27,244,0,62,7
T15,244,0,63,4
T2D,244,0,64,7
T34,244,0,65,1
T18,244,0,66,4
T10,244,4,67,6
T9,244,4,68,1
T22,244,0,69,7
T11,244,4,70,6
T28,244,0,71,1
T30,244,0,72,4
T4E,244,0,73,2
T5D,244,0,74,2
T16,245,0,1,0
T4F,245,0,2,4
T8C,245,0,3,3
T30,245,0,4,5
T1D,245,0,5,2
T10,245,0,6,3
T11,245,0,7,3
T9,245,0,8,6
T5F,245,0,9,5
T6B,245,0,10,4
T3B,245,0,11,6
T5B,245,0,12,1
T4C,245,0,13,1
T24,245,0,14,5
T14,245,0,15,6
T33,245,0,16,2
T4E,245,0,17,3
T15,245,0,18,5
T1C,245,0,19,1
T32,245,0,20,0
T10,245,1,21,4
T11,245,1,22,4
T9,245,1,23,7
T2A,245,0,24,5
T5E,245,0,25,4
T31,245,0,26,0
T6C,245,0,27,5
T1B,245,0,28,0
T8B,245,0,29,2
T29,245,0,30,5
T8A,245,0,31,1
T5C,245,0,32,2
T28,245,0,33,2
T2B,245,0,34,6
T26,245,0,35,0
T10,245,2,36,5
T11,245,2,37,5
T9,245,2,38,0
T25,245,0,39,0
T7D,245,0,40,0
T5A,245,0,41,0
T12,245,0,42,7
T5D,245,0,43,3
T18,245,0,44,5
T8D,245,0,45,4
T4D,245,0,46,2
T20,245,0,47,2
T2D,245,0,48,0
T6A,245,0,49,3
T2C,245,0,50,7
T10,245,3,51,6
T11,245,3,52,6
T9,245,3,53,1
T19,245,0,54,3
T3D,245,0,55,0
T17,245,0,56,2
T27,245,0,57,0
T4B,245,0,58,0
T34,245,0,59,2
T7C,245,0,60,7
T13,245,0,61,5
T23,245,0,62,5
T21,245,0,63,5
T1A,245,0,64,7
T7A,245,0,65,5
T10,245,4,66,7
T11,245,4,67,7
T9,245,4,68,2
T6D,245,0,69,6
T22,245,0,70,0
T3C,245,0,71,7
T4A,245,0,72,7
T7B,245,0,73,6
T3A,245,0,74,5
T1D,246,0,1,3
T10,246,0,2,4
T12,246,0,3,0
T8A,246,0,4,2
T1C,246,0,5,2
T29,246,0,6,6
T8D,246,0,7,5
T14,246,0,8,7
T9,246,0,9,7
T7C,246,0,10,0
T11,246,0,11,4
T3B,246,0,12,7
T33,246,0,13,3
T21,246,0,14,6
T15,246,0,15,6
T4A,246,0,16,0
T10,246,1,17,5
T7D,246,0,18,1
T4C,246,0,19,2
T5B,246,0,20,2
T6B,246,0,21,5
T23,246,0,22,6
T27,246,0,23,1
T9,246,1,24,0
T3D,246,0,25,1
T11,246,1,26,5
T2B,246,0,27,7
T6A,246,0,28,4
T28,246,0,29,3
T8B,246,0,30,3
T1A,246,0,31,0
T10,246,2,32,6
T4B,246,0,33,1
T5A,246,0,34,1
T2D,246,0,35,1
T13,246,0,36,6
T4D,246,0,37,3
T2A,246,0,38,6
T9,246,2,39,1
T1B,246,0,40,1
T11,246,2,41,6
T18,246,0,42,6
T6C,246,0,43,6
T5E,246,0,44,5
T20,246,0,45,3
T4F,246,0,46,5
T10,246,3,47,7
T7B,246,0,48,7
T3C,246,0,49,0
T17,246,0,50,3
T5C,246,0,51,3
T26,246,0,52,1
T24,246,0,53,6
T9,246,3,54,2
T8C,246,0,55,4
T11,246,3,56,7
T3A,246,0,57,6
T5D,246,0,58,4
T30,246,0,59,6
T32,246,0,60,1
T2C,246,0,61,0
T10,246,4,62,0
T7A,246,0,63,6
T34,246,0,64,3
T31,246,0,65,1
T6D,246,0,66,7
T16,246,0,67,1
T4E,246,0,68,4
T9,246,4,69,3
T25,246,0,70,1
T11,246,4,71,0
T5F,246,0,72,6
T19,246,0,73,4
T22,246,0,74,1
T7A,247,0,1,7
T27,247,0,2,2
T22,247,0,3,2
T10,247,0,4,5
T5B,247,0,5,3
T19,247,0,6,5
T5E,247,0,7,6
T26,247,0,8,2
T11,247,0,9,5
T7C,247,0,10,1
T21,247,0,11,7
T8C,247,0,12,5
T9,247,0,13,0
T4C,247,0,14,3
T2D,247,0,15,2
T34,247,0,16,4
T29,247,0,17,7
T2C,247,0,18,1
T10,247,1,19,6
T18,247,0,20,7
T6A,247,0,21,5
T14,247,0,22,0
T5C,247,0,23,4
T11,247,1,24,6
T28,247,0,25,4
T30,247,0,26,7
T8B,247,0,27,4
T9,247,1,28,1
T6C,247,0,29,7
T4F,247,0,30,6
T1A,247,0,31,1
T13,247,0,32,7
T1C,247,0,33,3
T10,247,2,34,7
T12,247,0,35,1
T3A,247,0,36,7
T8A,247,0,37,3
T1D,247,0,38,4
T11,247,2,39,7
T4B,247,0,40,2
T1B,247,0,41,2
T5A,247,0,42,2
T9,247,2,43,2
T6D,247,0,44,0
T5F,247,0,45,7
T17,247,0,46,4
T4E,247,0,47,5
T16,247,0,48,2
T10,247,3,49,0
T4A,247,0,50,1
T15,247,0,51,7
T6B,247,0,52,6
T8D,247,0,53,6
T11,247,3,54,0
T3C,247,0,55,1
T23,247,0,56,7
T3D,247,0,57,2
T9,247,3,58,3
T7B,247,0,59,0
T3B,247,0,60,0
T33,247,0,61,4
T25,247,0,62,2
T2B,247,0,63,0
T10,247,4,64,1
T31,247,0,65,2
T2A,247,0,66,7
T7D,247,0,67,2
T20,247,0,68,4
T11,247,4,69,1
T32,247,0,70,2
T24,247,0,71,7
T5D,247,0,72,5
T9,247,4,73,4
T4D,247,0,74,4
T8C,248,0,1,6
T26,248,0,2,3
T21,248,0,3,0
T1C,248,0,4,4
T12,248,0,5,2
T10,248,0,6,6
T27,248,0,7,3
T5E,248,0,8,7
T3B,248,0,9,1
T7A,248,0,10,0
T22,248,0,11,3
T6A,248,0,12,6
T9,248,0,13,1
T11,248,0,14,6
T14,248,0,15,1
T8A,248,0,16,4
T17,248,0,17,5
T31,248,0,18,3
T5A,248,0,19,3
T16,248,0,20,3
T10,248,1,21,7
T5C,248,0,22,5
T28,248,0,23,5
T5F,248,0,24,0
T34,248,0,25,5
T7D,248,0,26,3
T29,248,0,27,0
T9,248,1,28,2
T11,248,1,29,7
T6C,248,0,30,0
T7C,248,0,31,2
T3C,248,0,32,2
T19,248,0,33,6
T8B,248,0,34,5
T2B,248,0,35,1
T10,248,2,36,0
T8D,248,0,37,7
T4D,248,0,38,5
T2D,248,0,39,3
T32,248,0,40,3
T25,248,0,41,3
T15,248,0,42,0
T9,248,2,43,3
T11,248,2,44,0
T24,248,0,45,0
T6D,248,0,46,1
T4C,248,0,47,4
T33,248,0,48,5
T7B,248,0,49,1
T4B,248,0,50,3
T10,248,3,51,1
T23,248,0,52,0
T18,248,0,53,0
T4A,248,0,54,2
T3A,248,0,55,0
T5B,248,0,56,4
T2C,248,0,57,2
T9,248,3,58,4
T11,248,3,59,1
T5D,248,0,60,6
T1A,248,0,61,2
T13,248,0,62,0
T30,248,0,63,0
T1D,248,0,64,5
T4F,248,0,65,7
T10,248,4,66,2
T2A,248,0,67,0
T1B,248,0,68,3
T4E,248,0,69,6
T6B,248,0,70,7
T20,248,0,71,5
T3D,248,0,72,3
T9,248,4,73,5
T11,248,4,74,2
T6C,249,0,1,1
T7A,249,0,2,1
T18,249,0,3,1
T1B,249,0,4,4
T7B,249,0,5,2
T10,249,0,6,7
T11,249,0,7,7
T9,249,0,8,2
T22,249,0,9,4
T3A,249,0,10,1
T2C,249,0,11,3
T29,249,0,12,1
T21,249,0,13,1
T20,249,0,14,6
T30,249,0,15,1
T12,249,0,16,3
T17,249,0,17,6
T26,249,0,18,4
T8B,249,0,19,6
T34,249,0,20,6
T10,249,1,21,0
T11,249,1,22,0
T9,249,1,23,3
T1C,249,0,24,5
T19,249,0,25,7
T16,249,0,26,4
T1A,249,0,27,3
T5F,249,0,28,1
T14,249,0,29,2
T6B,249,0,30,0
T4C,249,0,31,5
T5B,249,0,32,5
T7C,249,0,33,3
T2A,249,0,34,1
T31,249,0,35,4
T10,249,2,36,1
T11,249,2,37,1
T9,249,2,38,4
T4D,249,0,39,6
T23,249,0,40,1
T24,249,0,41,1
T5D,249,0,42,7
T32,249,0,43,4
T5E,249,0,44,0
T4A,249,0,45,3
T25,249,0,46,4
T3C,249,0,47,3
T4F,249,0,48,0
T2D,249,0,49,4
T7D,249,0,50,4
T10,249,3,51,2
T11,249,3,52,2
T9,249,3,53,5
T27,249,0,54,4
T2B,249,0,55,2
T15,249,0,56,1
T8C,249,0,57,7
T6A,249,0,58,7
T13,249,0,59,1
T28,249,0,60,6
T5C,249,0,61,6
T8A,249,0,62,5
T33,249,0,63,6
T1D,249,0,64,6
T8D,249,0,65,0
T10,249,4,66,3
T11,249,4,67,3
T9,249,4,68,6
T3D,249,0,69,4
T6D,249,0,70,2
T4E,249,0,71,7
T5A,249,0,72,4
T3B,249,0,73,2
T4B,249,0,74,4
T19,250,0,1,0
T32,250,0,2,5
T22,250,0,3,5
T25,250,0,4,5
T3B,250,0,5,3
T14,250,0,6,3
T1C,250,0,7,6
T7B,250,0,8,3
T9,250,0,9,3
T4F,250,0,10,1
T11,250,0,11,0
T10,250,0,12,0
T1A,250,0,13,4
T2A,250,0,14,2
T5A,250,0,15,5
T7D,250,0,16,5
T29,250,0,17,2
T2D,250,0,18,5
T20,250,0,19,7
T30,250,0,20,2
T33,250,0,21,7
T6D,250,0,22,3
T4B,250,0,23,5
T9,250,1,24,4
T8D,250,0,25,1
T11,250,1,26,1
T10,250,1,27,1
T3D,250,0,28,5
T8C,250,0,29,0
T5B,250,0,30,6
T4A,250,0,31,4
T7C,250,0,32,4
T28,250,0,33,7
T3A,250,0,34,2
T2C,250,0,35,4
T5D,250,0,36,0
T18,250,0,37,2
T6C,250,0,38,2
T9,250,2,39,5
T21,250,0,40,2
T11,250,2,41,2
T10,250,2,42,2
T17,250,0,43,7
T4E,250,0,44,0
T7A,250,0,45,2
T5F,250,0,46,2
T23,250,0,47,2
T2B,250,0,48,3
T5C,250,0,49,7
T12,250,0,50,4
T3C,250,0,51,4
T13,250,0,52,2
T8B,250,0,53,7
T9,250,3,54,6
T5E,250,0,55,1
T11,250,3,56,3
T10,250,3,57,3
T27,250,0,58,5
T26,250,0,59,5
T1B,250,0,60,5
T8A,250,0,61,6
T16,250,0,62,5
T24,250,0,63,2
T1D,250,0,64,7
T4D,250,0,65,7
T6A,250,0,66,0
T4C,250,0,67,6
T6B,250,0,68,1
T9,250,4,69,7
T34,250,0,70,7
T11,250,4,71,4
T10,250,4,72,4
T15,250,0,73,2
T31,250,0,74,5
T16,252,0,1,7
T7A,252,0,2,4
T4F,252,0,3,3
T9,252,0,4,5
T11,252,0,5,2
T1B,252,0,6,7
T5D,252,0,7,2
T7C,252,0,8,6
T3B,252,0,9,5
T20,252,0,10,1
T1C,252,0,11,0
T13,252,0,12,4
T10,252,0,13,2
T28,252,0,14,1
T34,252,0,15,1
T15,252,0,16,4
T3D,252,0,17,7
T5C,252,0,18,1
T9,252,1,19,6
T11,252,1,20,3
T18,252,0,21,4
T5F,252,0,22,4
T14,252,0,23,5
T2D,252,0,24,7
T27,252,0,25,7
T8B,252,0,26,1
T12,252,0,27,6
T10,252,1,28,3
T33,252,0,29,1
T2B,252,0,30,5
T21,252,0,31,4
T31,252,0,32,7
T26,252,0,33,7
T9,252,2,34,7
T11,252,2,35,4
T6A,252,0,36,2
T4A,252,0,37,6
T8D,252,0,38,3
T6B,252,0,39,3
T5B,252,0,40,0
T7B,252,0,41,5
T32,252,0,42,7
T10,252,2,43,4
T1D,252,0,44,1
T6D,252,0,45,5
T8C,252,0,46,2
T1A,252,0,47,6
T4C,252,0,48,0
T9,252,3,49,0
T11,252,3,50,5
T5A,252,0,51,7
T4E,252,0,52,2
T23,252,0,53,4
T17,252,0,54,1
T30,252,0,55,4
T7D,252,0,56,7
T3A,252,0,57,4
T10,252,3,58,5
T5E,252,0,59,3
T24,252,0,60,4
T4D,252,0,61,1
T3C,252,0,62,6
T2A,252,0,63,4
T9,252,4,64,1
T11,252,4,65,6
T4B,252,0,66,7
T19,252,0,67,2
T22,252,0,68,7
T6C,252,0,69,4
T29,252,0,70,4
T8A,252,0,71,0
T2C,252,0,72,6
T10,252,4,73,6
T25,252,0,74,7
T5B,254,0,1,2
T3C,254,0,2,0
T14,254,0,3,7
T31,254,0,4,1
T22,254,0,5,1
T21,254,0,6,6
T6A,254,0,7,4
T11,254,0,8,4
T8A,254,0,9,2
T9,254,0,10,7
T10,254,0,11,4
T12,254,0,12,0
T6B,254,0,13,5
T6D,254,0,14,7
T15,254,0,15,6
T7C,254,0,16,0
T6C,254,0,17,6
T26,254,0,18,1
T19,254,0,19,4
T5A,254,0,20,1
T8C,254,0,21,4
T33,254,0,22,3
T11,254,1,23,5
T2B,254,0,24,7
T9,254,1,25,0
T10,254,1,26,5
T5C,254,0,27,3
T3B,254,0,28,7
T4F,254,0,29,5
T24,254,0,30,6
T7D,254,0,31,1
T27,254,0,32,1
T23,254,0,33,6
T4D,254,0,34,3
T25,254,0,35,1
T4B,254,0,36,1
T16,254,0,37,1
T11,254,2,38,6
T5D,254,0,39,4
T9,254,2,40,1
T10,254,2,41,6
T8B,254,0,42,3
T4A,254,0,43,0
T5F,254,0,44,6
T3A,254,0,45,6
T2C,254,0,46,0
T1C,254,0,47,2
T28,254,0,48,3
T13,254,0,49,6
T2A,254,0,50,6
T7A,254,0,51,6
T20,254,0,52,3
T11,254,3,53,7
T29,254,0,54,6
T9,254,3,55,2
T10,254,3,56,7
T4C,254,0,57,2
T7B,254,0,58,7
T1D,254,0,59,3
T34,254,0,60,3
T32,254,0,61,1
T2D,254,0,62,1
T18,254,0,63,6
T1A,254,0,64,0
T4E,254,0,65,4
T3D,254,0,66,1
T5E,254,0,67,5
T11,254,4,68,0
T30,254,0,69,6
T9,254,4,70,3
T10,254,4,71,0
T8D,254,0,72,5
T17,254,0,73,3
T1B,254,0,74,1
T1C,255,0,1,3
T5E,255,0,2,6
T1A,255,0,3,1
T11,255,0,4,5
T18,255,0,5,7
T22,255,0,6,2
T26,255,0,7,2
T29,255,0,8,7
T30,255,0,9,7
T4A,255,0,10,1
T9,255,0,11,0
T10,255,0,12,5
T20,255,0,13,4
T19,255,0,14,5
T4E,255,0,15,5
T2B,255,0,16,0
T25,255,0,17,2
T7A,255,0,18,7
T11,255,1,19,6
T3B,255,0,20,0
T4B,255,0,21,2
T8A,255,0,22,3
T34,255,0,23,4
T32,255,0,24,2
T12,255,0,25,1
T9,255,1,26,1
T10,255,1,27,6
T24,255,0,28,7
T17,255,0,29,4
T3A,255,0,30,7
T5F,255,0,31,7
T3D,255,0,32,2
T4D,255,0,33,4
T11,255,2,34,7
T5D,255,0,35,5
T2C,255,0,36,1
T33,255,0,37,4
T6B,255,0,38,6
T28,255,0,39,4
T15,255,0,40,7
T9,255,2,41,2
T10,255,2,42,7
T2A,255,0,43,7
T5A,255,0,44,2
T8D,255,0,45,6
T6D,255,0,46,0
T4F,255,0,47,6
T2D,255,0,48,2
T11,255,3,49,0
T7C,255,0,50,1
T16,255,0,51,2
T27,255,0,52,2
T3C,255,0,53,1
T8C,255,0,54,5
T13,255,0,55,7
T9,255,3,56,3
T10,255,3,57,0
T1B,255,0,58,2
T5C,255,0,59,4
T14,255,0,60,0
T5B,255,0,61,3
T6A,255,0,62,5
T1D,255,0,63,4
T11,255,4,64,1
T7D,255,0,65,2
T8B,255,0,66,4
T23,255,0,67,7
T6C,255,0,68,7
T7B,255,0,69,0
T21,255,0,70,7
T9,255,4,71,4
T10,255,4,72,1
T31,255,0,73,2
T4C,255,0,74,3
T8D,256,0,1,7
T4D,256,0,2,5
T34,256,0,3,5
T6A,256,0,4,6
T4C,256,0,5,4
T20,256,0,6,5
T9,256,0,7,1
T4A,256,0,8,2
T1D,256,0,9,5
T10,256,0,10,6
T5D,256,0,11,6
T6C,256,0,12,0
T11,256,0,13,6
T4B,256,0,14,3
T6D,256,0,15,1
T31,256,0,16,3
T2C,256,0,17,2
T3A,256,0,18,0
T23,256,0,19,0
T2B,256,0,20,1
T33,256,0,21,5
T9,256,1,22,2
T7C,256,0,23,2
T5F,256,0,24,0
T10,256,1,25,7
T8A,256,0,26,4
T25,256,0,27,3
T11,256,1,28,7
T12,256,0,29,2
T14,256,0,30,1
T32,256,0,31,3
T3D,256,0,32,3
T5C,256,0,33,5
T18,256,0,34,0
T3B,256,0,35,1
T5B,256,0,36,4
T9,256,2,37,3
T26,256,0,38,3
T5E,256,0,39,7
T10,256,2,40,0
T13,256,0,41,0
T7B,256,0,42,1
T11,256,2,43,0
T28,256,0,44,5
T17,256,0,45,5
T8C,256,0,46,6
T1A,256,0,47,2
T19,256,0,48,6
T7D,256,0,49,3
T2D,256,0,50,3
T8B,256,0,51,5
T9,256,3,52,4
T7A,256,0,53,0
T27,256,0,54,3
T10,256,3,55,1
T2A,256,0,56,0
T5A,256,0,57,3
T11,256,3,58,1
T6B,256,0,59,7
T22,256,0,60,3
T1B,256,0,61,3
T29,256,0,62,0
T3C,256,0,63,2
T4E,256,0,64,6
T30,256,0,65,0
T4F,256,0,66,7
T9,256,4,67,5
T21,256,0,68,0
T24,256,0,69,0
T10,256,4,70,2
T15,256,0,71,0
T1C,256,0,72,4
T11,256,4,73,2
T16,256,0,74,3
T24,257,0,1,1
T18,257,0,2,1
T4C,257,0,3,5
T2C,257,0,4,3
